time,angle
57.59,24.99
57.62,28.69
57.66,31.10
57.69,32.14
57.72,31.65
57.76,29.77
57.79,26.40
57.82,21.88
57.86,16.24
57.89,9.65
57.92,2.70
57.96,-4.33
57.99,-10.97
58.02,-16.84
58.06,-21.67
58.09,-25.34
58.12,-27.70
58.16,-28.56
58.19,-27.99
58.22,-25.79
58.26,-22.22
58.29,-17.40
58.32,-11.73
58.36,-5.16
58.39,1.81
58.42,8.96
58.46,15.40
58.49,21.08
58.52,25.99
58.56,29.39
58.59,31.46
58.62,32.11
58.66,31.32
58.69,29.00
58.72,25.49
58.76,20.76
58.79,14.94
58.82,8.37
58.86,1.34
58.89,-5.66
58.92,-12.16
58.96,-17.71
58.99,-22.35
59.02,-25.80
59.06,-27.86
59.09,-28.39
59.12,-27.47
59.16,-25.05
59.19,-21.16
59.22,-16.28
59.26,-10.28
59.29,-3.59
59.32,3.36
59.36,10.19
59.39,16.67
59.42,22.11
59.46,26.63
59.49,29.74
59.52,31.48
59.56,31.81
59.59,30.70
59.62,28.23
59.66,24.38
59.69,19.46
59.72,13.52
59.76,6.81
59.79,-0.11
