time,angle
60.29,37.07
60.32,31.40
60.36,24.79
60.39,17.39
60.42,9.54
60.46,1.27
60.49,-6.70
60.52,-15.18
60.56,-22.71
60.59,-29.61
60.62,-35.86
60.66,-40.39
60.69,-43.37
60.72,-45.21
60.76,-45.47
60.79,-44.29
60.82,-41.49
60.86,-37.37
60.89,-31.62
60.92,-24.95
60.96,-16.67
60.99,-7.88
61.02,0.62
61.06,9.36
61.09,17.49
61.12,25.31
61.16,31.83
61.19,37.42
61.22,41.63
61.26,44.53
61.29,46.00
61.32,45.98
61.36,44.49
61.39,41.60
61.42,37.38
61.46,31.96
61.49,25.49
61.52,18.17
61.56,10.66
61.59,2.64
61.62,-5.75
61.66,-13.89
61.69,-21.47
61.72,-28.62
61.76,-34.51
61.79,-39.47
61.82,-42.76
61.86,-44.56
61.89,-45.23
61.92,-44.17
61.96,-41.78
61.99,-37.69
62.02,-32.26
62.06,-25.61
62.09,-17.50
62.12,-9.15
62.16,-0.57
62.19,7.88
62.22,16.62
62.26,24.37
62.29,31.13
62.32,36.60
62.36,41.03
62.39,43.89
62.42,45.57
62.46,45.76
62.49,44.44
62.52,41.74
62.56,37.79
62.59,32.43
62.62,26.02
62.66,18.95
62.69,11.56
62.72,3.80
62.76,-5.55
62.79,-12.94
62.82,-20.86
62.86,-27.94
62.89,-34.25
62.92,-39.00
62.96,-42.37
62.99,-44.49
63.02,-45.10
63.06,-44.24
63.09,-41.89
63.12,-37.94
63.16,-32.52
63.19,-26.26
63.22,-18.30
63.26,-10.04
63.29,-1.52
63.32,6.97
63.36,15.99
63.39,23.38
63.42,30.34
63.46,35.86
63.49,40.25
63.52,43.43
63.56,45.23
63.59,45.47
63.62,44.21
63.66,41.61
63.69,37.66
63.72,32.55
63.76,26.48
63.79,19.49
63.82,11.78
63.86,4.48
63.89,-4.34
63.92,-12.22
63.96,-19.97
63.99,-27.20
64.02,-33.39
64.06,-38.26
64.09,-41.92
64.12,-44.02
64.16,-44.72
64.19,-44.01
64.22,-41.67
64.26,-37.93
64.29,-32.80
64.32,-26.36
64.36,-19.20
64.39,-10.31
64.42,-2.24
64.46,6.28
64.49,15.30
64.52,22.51
64.56,29.64
64.59,35.17
64.62,39.62
64.66,42.89
64.69,44.69
64.72,45.04
64.76,43.87
64.79,41.30
64.82,37.54
64.86,32.52
64.89,26.42
64.92,19.58
64.96,12.15
64.99,4.78
65.02,-4.08
65.06,-11.83
65.09,-19.42
65.12,-26.78
65.16,-32.81
65.19,-37.70
65.22,-41.14
65.26,-43.46
65.29,-44.17
65.32,-43.45
65.36,-41.13
65.39,-37.57
65.42,-32.44
65.46,-26.21
65.49,-19.10
65.52,-10.38
65.56,-2.49
65.59,6.09
65.62,14.72
65.66,22.37
65.69,29.07
65.72,34.61
65.76,39.17
65.79,42.31
65.82,44.12
65.86,44.56
65.89,43.50
65.92,41.12
65.96,37.36
65.99,32.26
66.02,26.14
66.06,19.55
66.09,12.38
66.12,4.61
66.16,-3.99
66.19,-11.56
66.22,-19.16
66.26,-26.25
66.29,-32.25
66.32,-36.88
66.36,-40.66
66.39,-42.77
66.42,-43.48
66.46,-42.78
66.49,-40.64
66.52,-37.09
66.56,-32.19
66.59,-25.92
66.62,-18.77
66.66,-10.36
66.69,-2.47
66.72,5.89
66.76,14.14
66.79,21.88
66.82,28.43
66.86,34.15
66.89,38.73
66.92,41.91
66.96,43.70
66.99,44.03
67.02,43.04
67.06,40.50
67.09,36.87
67.12,31.92
67.16,25.84
67.19,19.23
67.22,11.89
67.26,4.51
67.29,-4.15
67.32,-11.50
67.36,-19.10
67.39,-26.21
67.42,-32.26
67.46,-36.94
67.49,-40.51
67.52,-42.63
67.56,-43.33
67.59,-42.65
67.62,-40.49
67.66,-36.65
67.69,-31.88
67.72,-25.58
67.76,-18.18
67.79,-10.03
67.82,-2.20
67.86,6.10
67.89,14.42
67.92,21.80
67.96,28.48
67.99,34.12
68.02,38.42
68.06,41.43
68.09,43.24
68.12,43.52
68.16,42.53
68.19,40.11
68.22,36.29
68.26,31.32
68.29,25.44
68.32,18.97
68.36,11.56
68.39,4.18
68.42,-4.46
68.46,-11.82
68.49,-19.26
68.52,-26.35
68.56,-32.09
68.59,-36.82
68.62,-40.13
68.66,-42.28
68.69,-42.97
68.72,-42.05
68.76,-39.88
68.79,-36.24
68.82,-31.15
68.86,-25.01
68.89,-17.38
68.92,-9.50
68.96,-1.54
68.99,6.58
69.02,14.79
69.06,21.86
69.09,28.78
69.12,34.14
69.16,38.29
69.19,41.43
69.22,43.04
69.26,43.28
69.29,42.10
69.32,39.66
69.36,35.77
69.39,30.91
69.42,24.86
69.46,18.34
69.49,11.06
69.52,3.84
69.56,-4.88
69.59,-12.17
69.62,-19.94
69.66,-26.54
69.69,-32.22
69.72,-36.70
69.76,-40.02
69.79,-41.94
69.82,-42.41
69.86,-41.46
69.89,-39.20
69.92,-35.31
69.96,-30.38
69.99,-24.67
70.02,-16.71
70.06,-8.66
70.09,-0.77
70.12,7.04
70.16,14.99
70.19,22.21
70.22,28.83
70.26,34.11
70.29,38.23
70.32,41.19
70.36,42.65
70.39,42.81
70.42,41.49
70.46,38.98
70.49,35.15
70.52,30.09
70.56,24.23
70.59,17.48
70.62,10.27
70.66,2.32
70.69,-5.47
70.72,-12.81
70.76,-20.53
70.79,-26.88
70.82,-32.52
70.86,-36.97
70.89,-40.01
70.92,-41.91
70.96,-42.17
70.99,-41.19
71.02,-38.70
71.06,-34.69
71.09,-29.47
71.12,-23.19
71.16,-16.06
71.19,-7.80
71.22,0.34
71.26,8.02
71.29,15.72
71.32,23.02
71.36,29.20
71.39,34.47
71.42,38.45
71.46,41.20
71.49,42.51
71.52,42.49
71.56,41.05
71.59,38.35
71.62,34.45
71.66,29.22
71.69,23.09
71.72,16.66
71.76,9.27
71.79,1.43
71.82,-6.02
71.86,-13.89
71.89,-20.95
71.92,-27.25
71.96,-32.60
71.99,-37.04
72.02,-40.11
72.06,-41.55
72.09,-41.78
72.12,-40.59
72.16,-37.90
72.19,-34.08
72.22,-28.65
72.26,-22.22
72.29,-14.84
72.32,-6.66
72.36,0.87
72.39,9.06
72.42,16.75
72.46,23.44
72.49,29.69
72.52,34.66
72.56,38.40
72.59,40.91
72.62,42.11
72.66,41.82
72.69,40.35
72.72,37.34
72.76,33.34
72.79,28.18
72.82,22.24
72.86,15.28
72.89,8.11
72.92,0.49
72.96,-7.12
72.99,-15.05
73.02,-22.15
73.06,-27.97
73.09,-33.19
73.12,-37.30
73.16,-39.91
73.19,-41.34
73.22,-41.34
73.26,-39.92
73.29,-37.09
73.32,-32.93
73.36,-27.42
73.39,-21.05
73.42,-13.55
73.46,-5.97
73.49,1.94
73.52,10.02
73.56,17.24
73.59,24.49
73.62,30.20
73.66,34.81
73.69,38.35
73.72,40.75
73.76,41.66
73.79,41.21
73.82,39.52
73.86,36.41
73.89,32.25
73.92,26.97
73.96,20.75
73.99,14.08
