time,angle
41.86,-38.04
41.90,-39.92
41.93,-40.31
41.96,-39.30
42.00,-36.83
42.03,-33.17
42.06,-28.39
42.10,-22.36
42.13,-15.42
42.16,-7.89
42.20,-0.03
42.23,7.77
42.26,15.05
42.30,21.75
42.33,27.47
42.36,32.26
42.40,35.96
42.43,38.26
42.46,39.10
42.50,38.47
42.53,36.35
42.56,32.79
42.60,27.96
42.63,22.17
42.66,15.57
42.70,8.26
42.73,0.54
42.76,-7.27
42.80,-14.78
42.83,-21.73
42.86,-27.62
42.90,-32.67
42.93,-36.26
42.96,-38.71
43.00,-39.84
43.03,-39.64
43.06,-37.92
43.10,-34.89
43.13,-30.76
43.16,-25.41
43.20,-18.97
43.23,-11.75
43.26,-4.10
43.30,3.67
43.33,11.12
43.36,18.08
43.40,24.29
43.43,29.47
43.46,33.80
43.50,36.87
43.53,38.45
43.56,38.61
43.60,37.27
43.63,34.40
43.66,30.22
43.70,25.06
43.73,19.00
43.76,12.04
43.80,4.59
43.83,-3.15
43.86,-10.82
43.90,-17.99
43.93,-24.46
43.96,-30.06
44.00,-34.36
44.03,-37.18
44.06,-39.01
44.10,-39.52
44.13,-38.52
44.16,-36.09
44.20,-32.53
44.23,-27.96
44.26,-22.14
44.30,-15.31
44.33,-7.88
44.36,-0.22
44.40,7.43
44.43,14.60
44.46,21.20
44.50,26.82
44.53,31.63
44.56,35.23
44.60,37.55
44.63,38.44
44.66,37.86
44.70,35.77
44.73,32.30
44.76,27.58
44.80,22.03
44.83,15.55
44.86,8.44
44.90,0.76
44.93,-6.92
44.96,-14.25
45.00,-21.11
45.03,-27.08
45.06,-31.89
45.10,-35.38
45.13,-37.82
45.16,-38.99
45.20,-38.71
45.23,-36.97
45.26,-34.09
45.30,-29.88
45.33,-24.76
45.36,-18.48
45.40,-11.39
45.43,-3.92
45.46,3.73
45.50,11.07
45.53,18.00
45.56,23.96
45.60,29.07
45.63,33.29
45.66,36.23
45.70,37.76
45.73,37.92
45.76,36.55
45.80,33.77
45.83,29.60
45.86,24.52
45.90,18.38
45.93,11.82
45.96,4.47
46.00,-3.15
46.03,-10.78
46.06,-17.69
46.10,-24.12
46.13,-29.58
46.16,-33.33
46.20,-36.33
46.23,-38.15
46.26,-38.58
46.30,-37.57
46.33,-35.14
46.36,-31.54
46.40,-27.01
46.43,-21.21
46.46,-14.60
46.50,-7.29
46.53,0.24
46.56,7.69
46.60,14.72
46.63,21.07
46.66,26.61
46.70,31.21
46.73,34.73
46.76,36.93
46.80,37.73
46.83,37.08
46.86,34.93
46.90,31.47
46.93,26.74
46.96,21.13
47.00,14.82
47.03,7.83
47.06,0.39
47.10,-7.13
47.13,-14.43
