time,angle
199.00,-16
199.00,-14
199.00,-9.7
199.00,-4.40000000000001
199.00,1.59999999999999
199.00,7
199.00,11.5
199.00,14.3
199.00,15
199.00,13.5
199.00,10
199.00,4.90000000000001
199.00,-0.900000000000006
199.00,-6.5
200.00,-11
200.00,-15
200.00,-16
200.00,-15
200.00,-12
200.00,-6.90000000000001
200.00,-1.3
200.00,4.59999999999999
200.00,9.8
200.00,13.3
200.00,15
200.00,14.4
200.00,11.5
200.00,7.09999999999999
200.00,1.5
201.00,-4.2
201.00,-9.3
201.00,-13
201.00,-16
201.00,-16
201.00,-13
201.00,-9
201.00,-3.5
201.00,2.40000000000001
201.00,7.8
201.00,12.2
201.00,14.6
201.00,14.7
201.00,12.9
201.00,9
202.00,3.90000000000001
202.00,-1.7
202.00,-7.3
202.00,-12
202.00,-15
202.00,-16
202.00,-14
202.00,-11
202.00,-5.90000000000001
202.00,-0.200000000000003
202.00,5.5
202.00,10.3
202.00,13.4
202.00,14.7
202.00,13.9
203.00,10.8
203.00,6.09999999999999
203.00,0.599999999999994
203.00,-5
203.00,-9.90000000000001
203.00,-14
203.00,-15
203.00,-15
203.00,-12
203.00,-8
203.00,-2.40000000000001
203.00,3.3
203.00,8.5
203.00,12.6
203.00,14.7
204.00,14.4
204.00,12.2
204.00,8.2
204.00,3.09999999999999
204.00,-2.7
204.00,-7.90000000000001
204.00,-12
204.00,-15
204.00,-15
204.00,-14
204.00,-9.7
204.00,-4.59999999999999
204.00,1.09999999999999
204.00,6.2
204.00,11.2
205.00,14.1
205.00,14.8
205.00,13.4
205.00,10.1
205.00,5.2
205.00,-0.400000000000006
205.00,-5.8
205.00,-11
205.00,-14
205.00,-15
205.00,-14
205.00,-11
205.00,-6.8
205.00,-1.3
205.00,4.09999999999999
