time,angle
50.92,-1.95
50.96,3.40
50.99,8.57
51.02,13.60
51.06,18.05
51.09,21.94
51.12,25.14
51.16,27.30
51.19,28.50
51.22,28.66
51.26,27.88
51.29,26.08
51.32,23.33
51.36,19.81
51.39,15.64
51.42,10.95
51.46,5.95
51.49,0.84
51.52,-4.32
51.56,-9.25
51.59,-13.75
51.62,-17.73
51.66,-21.04
51.69,-23.54
51.72,-25.20
51.76,-25.92
51.79,-25.68
51.82,-24.54
51.86,-22.36
51.89,-19.34
51.92,-15.54
51.96,-11.15
51.99,-6.19
52.02,-1.02
52.06,4.21
52.09,9.36
52.12,14.27
52.16,18.64
52.19,22.36
52.22,25.35
52.26,27.29
52.29,28.36
52.32,28.33
52.36,27.36
52.39,25.43
52.42,22.52
52.46,18.92
52.49,14.70
52.52,10.05
52.56,5.08
52.59,-0.06
52.62,-5.14
52.66,-9.99
52.69,-14.35
52.72,-18.11
52.76,-21.32
52.79,-23.69
52.82,-25.12
52.86,-25.66
52.89,-25.28
52.92,-23.91
52.96,-21.61
52.99,-18.48
53.02,-14.63
53.06,-10.16
53.09,-5.23
53.12,-0.05
53.16,5.20
53.19,10.23
53.22,15.01
53.26,19.21
53.29,22.79
53.32,25.58
53.36,27.39
53.39,28.16
53.42,28.00
53.46,26.78
53.49,24.73
53.52,21.70
53.56,17.98
53.59,13.72
53.62,9.02
53.66,4.01
53.69,-1.03
53.72,-6.02
53.76,-10.77
53.79,-14.97
53.82,-18.60
53.86,-21.62
53.89,-23.80
53.92,-25.04
53.96,-25.40
53.99,-24.80
54.02,-23.25
54.06,-20.80
54.09,-17.55
54.12,-13.56
54.16,-9.03
54.19,-4.11
54.22,1.08
54.26,6.18
54.29,11.20
54.32,15.69
54.36,19.85
54.39,23.20
54.42,25.74
54.46,27.35
54.49,27.91
54.52,27.57
54.56,26.17
54.59,23.90
54.62,20.83
54.66,16.97
54.69,12.66
54.72,7.97
54.76,3.04
54.79,-2.01
54.82,-6.92
54.86,-11.50
54.89,-15.58
54.92,-19.10
54.96,-21.93
54.99,-23.84
55.02,-24.94
55.06,-25.07
55.09,-24.33
55.12,-22.58
55.16,-19.96
55.19,-16.65
55.22,-12.58
55.26,-7.96
55.29,-3.03
55.32,2.10
55.36,7.18
55.39,11.99
55.42,16.49
55.46,20.37
55.49,23.52
55.52,25.86
55.56,27.20
55.59,27.66
55.62,27.00
55.66,25.53
55.69,23.02
55.72,19.84
55.76,16.00
55.79,11.64
55.82,6.92
55.86,2.02
55.89,-2.96
55.92,-7.74
55.96,-12.25
55.99,-16.10
56.02,-19.41
56.06,-22.04
56.09,-23.79
56.12,-24.71
56.16,-24.62
56.19,-23.64
56.22,-21.71
56.26,-19.01
56.29,-15.50
56.32,-11.40
56.36,-6.81
56.39,-1.86
56.42,3.24
56.46,8.18
56.49,12.94
56.52,17.29
56.56,20.98
56.59,23.95
56.62,26.01
56.66,27.16
56.69,27.31
56.72,26.51
56.76,24.81
56.79,22.14
56.82,18.90
56.86,14.88
56.89,10.50
56.92,5.74
56.96,0.86
56.99,-3.98
57.02,-8.73
57.06,-13.01
57.09,-16.79
57.12,-19.93
57.16,-22.36
57.19,-23.86
57.22,-24.59
57.26,-24.28
57.29,-23.12
57.32,-21.02
57.36,-18.11
57.39,-14.54
57.42,-10.36
57.46,-5.67
57.49,-0.75
57.52,4.23
57.56,9.20
57.59,13.79
57.62,17.92
57.66,21.48
57.69,24.22
57.72,26.01
57.76,26.94
57.79,26.91
57.82,25.91
57.86,23.93
57.89,21.18
57.92,17.74
57.96,13.74
